taille,seuil,temps
50000,14,7.146141
50000,14,7.154730
50000,14,7.175866
50000,14,7.121368
50000,15,7.180487
50000,15,7.187906
50000,15,7.221384
50000,15,7.195025
50000,15,7.223251
50000,16,7.252514
50000,16,7.253920
50000,16,7.246769
50000,16,7.208109
50000,16,7.259919
50000,17,7.309817
50000,17,7.321418
50000,17,7.684437
50000,17,7.379468
50000,17,7.313187
50000,18,7.381022
50000,18,7.372247
50000,18,7.182471
50000,18,7.132028
50000,18,7.123059
50000,19,7.196237
50000,19,7.201726
50000,19,7.203892
50000,19,7.220934
50000,19,7.159379
50000,20,7.267311
50000,20,7.288131
50000,20,7.292105
50000,20,7.831773
50000,20,7.992493
50000,21,8.068921
50000,21,8.139859
50000,21,7.935849
50000,21,7.333995
50000,21,7.326222
50000,22,7.376170
50000,22,7.404541
50000,22,7.392629
50000,22,7.357382
50000,22,7.417092
50000,23,7.465300
50000,23,7.490761
50000,23,7.447485
50000,23,7.475601
50000,23,7.456450
50000,24,7.519660
50000,24,7.533623
50000,24,7.532287
50000,24,7.530824
50000,24,7.539365
50000,25,7.605293
50000,25,7.591596
50000,25,7.593946
50000,25,7.617665
50000,25,7.626221
50000,1,7.531818
50000,1,7.675574
50000,1,7.550522
50000,1,7.542406
50000,1,7.507837
50000,2,7.208039
50000,2,7.258619
50000,2,7.199176
50000,2,7.215308
50000,2,7.199658
50000,3,7.007003
50000,3,7.002817
50000,3,7.033290
50000,3,7.005178
50000,3,7.226518
50000,4,7.152770
50000,4,7.122594
50000,4,7.066007
50000,4,7.142806
50000,4,7.088080
50000,5,6.969826
50000,5,6.996282
50000,5,7.008390
50000,5,6.981292
50000,5,6.992224
50000,6,6.878506
50000,6,6.908512
50000,6,6.946846
50000,6,6.928147
50000,6,6.929501
50000,7,6.928016
50000,7,6.921421
50000,7,6.920325
50000,7,6.891028
50000,7,6.921161
50000,8,6.941587
50000,8,6.941350
50000,8,6.929244
50000,8,6.919854
50000,8,6.924842
50000,9,6.975831
50000,9,6.779315
50000,9,6.721010
50000,9,6.901479
50000,9,6.782093
50000,10,6.787316
50000,10,6.801413
50000,10,6.775787
50000,10,6.811887
50000,10,6.765490
50000,11,6.794899
50000,11,6.805081
50000,11,6.806632
50000,11,6.788988
50000,11,6.789280
50000,12,6.829872
50000,12,6.839955
50000,12,6.858634
50000,12,6.815353
50000,12,6.877840
50000,13,6.914229
50000,13,6.861894
50000,13,7.180306
50000,13,7.623395
50000,13,7.109307
50000,14,6.916216
50000,14,6.959702
50000,14,6.905118
50000,14,6.911343
50000,14,6.931526
50000,15,6.982427
50000,15,7.014564
50000,15,7.010747
50000,15,7.231798
50000,15,7.223716
50000,16,7.267017
50000,16,7.260911
50000,16,7.254595
50000,16,7.244768
50000,16,7.279477
50000,17,7.358939
50000,17,7.385383
50000,17,7.349582
50000,17,7.321223
50000,17,7.305715
50000,18,7.405524
50000,18,7.391502
50000,18,7.365554
50000,18,7.386604
50000,18,7.425743
50000,19,7.461222
50000,19,7.495608
50000,19,7.465851
50000,19,7.476387
50000,19,7.458248
50000,20,7.292459
50000,20,7.286866
50000,20,7.271331
50000,20,7.285520
50000,20,7.306194
50000,21,7.344975
50000,21,7.592327
50000,21,7.334847
50000,21,7.402813
50000,21,7.349591
50000,22,7.412686
50000,22,7.404126
50000,22,7.393886
50000,22,7.421964
50000,22,8.082593
50000,23,8.282788
50000,23,8.303781
50000,23,7.864970
50000,23,7.523875
50000,23,7.501169
50000,24,7.535321
50000,24,7.551645
50000,24,7.543966
50000,24,7.576210
50000,24,7.576084
50000,25,7.645027
50000,25,7.644234
50000,25,7.607818
50000,25,7.628712
50000,25,7.635655
50000,1,7.592179
50000,1,7.588935
50000,1,7.576877
50000,1,7.599870
50000,1,7.703089
50000,2,7.332255
50000,2,7.537665
50000,2,7.511142
50000,2,7.515118
50000,2,7.518796
50000,3,7.303029
50000,3,7.304018
50000,3,7.297991
50000,3,7.324659
50000,3,7.302509
50000,4,7.164557
50000,4,7.192070
50000,4,7.182627
50000,4,7.160195
50000,4,7.172804
50000,5,7.081001
50000,5,7.417703
50000,5,7.809230
50000,5,7.847384
50000,5,7.849268
50000,6,7.765678
50000,6,7.735845
50000,6,7.765041
50000,6,7.740989
50000,6,7.761568
50000,7,7.729275
50000,7,7.726898
50000,7,6.772719
50000,7,6.538174
50000,7,6.548459
50000,8,6.561761
50000,8,6.566621
50000,8,6.561170
50000,8,6.568210
50000,8,6.550946
50000,9,6.605166
50000,9,6.789125
50000,9,6.787902
50000,9,6.795723
50000,9,6.761772
50000,10,6.852389
50000,10,6.852488
50000,10,6.817122
50000,10,6.853093
50000,10,6.839750
50000,11,6.877192
50000,11,6.889230
50000,11,6.869516
50000,11,6.877346
50000,11,6.843932
50000,12,6.937052
50000,12,6.880988
50000,12,6.907562
50000,12,6.897390
50000,12,6.887873
50000,13,6.932815
50000,13,6.968914
50000,13,7.089001
50000,13,6.958669
50000,13,6.928379
50000,14,6.996710
50000,14,6.972432
50000,14,6.956043
50000,14,7.018206
50000,14,7.016812
50000,15,7.076542
50000,15,7.037189
50000,15,7.001239
50000,15,7.051613
50000,15,7.029878
50000,16,7.077680
50000,16,7.090158
50000,16,7.109065
50000,16,7.092269
50000,16,7.101312
50000,17,7.145792
50000,17,7.150726
50000,17,7.121284
50000,17,7.161457
50000,17,7.162943
50000,18,7.179341
50000,18,7.206282
50000,18,7.188783
50000,18,7.223387
50000,18,7.235004
50000,19,7.256041
50000,19,7.916832
50000,19,7.479476
50000,19,7.492530
50000,19,7.645667
50000,20,7.554020
50000,20,7.550925
50000,20,7.572585
50000,20,7.560552
50000,20,7.620165
50000,21,7.644228
50000,21,7.648402
50000,21,7.673286
50000,21,7.640076
50000,21,7.619166
50000,22,7.729526
50000,22,7.719490
50000,22,7.725187
50000,22,7.710130
50000,22,7.725339
50000,23,7.823527
50000,23,7.789591
50000,23,7.749540
50000,23,7.748567
50000,23,7.797889
50000,24,7.849800
50000,24,7.846294
50000,24,7.889837
50000,24,7.857007
50000,24,7.886155
50000,25,7.911923
50000,25,7.900398
50000,25,7.927811
50000,25,7.897187
50000,25,7.895775
50000,1,7.865281
50000,1,7.702351
50000,1,7.616163
50000,1,7.602141
50000,1,7.711527
50000,2,7.319819
50000,2,7.275507
50000,2,7.314551
50000,2,7.309021
50000,2,7.300710
50000,3,7.125910
50000,3,7.108691
50000,3,7.127508
50000,3,7.115916
50000,3,7.144399
50000,4,7.035431
50000,4,7.021110
50000,4,6.971131
50000,4,7.537863
50000,4,7.667578
50000,5,7.580157
50000,5,7.003774
50000,5,6.903777
50000,5,6.858106
50000,5,6.878408
50000,6,6.834274
50000,6,6.820575
50000,6,6.829565
50000,6,6.819498
50000,6,6.805172
50000,7,6.797666
50000,7,6.794268
50000,7,6.786014
50000,7,6.788044
50000,7,6.799260
50000,8,6.790683
50000,8,6.785121
50000,8,6.798831
50000,8,6.761214
50000,8,6.772069
50000,9,6.852484
50000,9,6.797721
50000,9,6.814248
50000,9,7.042337
50000,9,7.043844
50000,10,7.062399
50000,10,7.080960
50000,10,7.085826
50000,10,7.100828
50000,10,7.158127
50000,11,7.145504
50000,11,7.109459
50000,11,7.100470
50000,11,7.137457
50000,11,7.141062
50000,12,7.152034
50000,12,7.138962
50000,12,7.161781
50000,12,7.176597
50000,12,7.154378
50000,13,7.214768
50000,13,7.193522
50000,13,7.211599
50000,13,7.185256
50000,13,7.192251
50000,14,7.257142
50000,14,7.235184
50000,14,7.255404
50000,14,7.271823
50000,14,7.239786
50000,15,7.049345
50000,15,7.060248
50000,15,7.071151
50000,15,7.040167
50000,15,7.063925
50000,16,7.122568
50000,16,7.145409
50000,16,7.399707
50000,16,7.157409
50000,16,7.130945
50000,17,7.177902
50000,17,7.206903
50000,17,7.203658
50000,17,7.211973
50000,17,7.205866
50000,18,7.301098
50000,18,7.292663
50000,18,7.286478
50000,18,7.472878
50000,18,7.502121
50000,19,7.554975
50000,19,7.570745
50000,19,7.519799
50000,19,7.569434
50000,19,7.547612
50000,20,7.656137
50000,20,7.609658
50000,20,7.651330
50000,20,7.616325
50000,20,7.631204
50000,21,7.691262
50000,21,7.760831
50000,21,7.687657
50000,21,7.729095
50000,21,7.731142
50000,22,7.803410
50000,22,7.767536
50000,22,7.718966
50000,22,7.778420
50000,22,7.777824
50000,23,7.828316
50000,23,7.870982
50000,23,7.835936
50000,23,7.810843
50000,23,7.800706
50000,24,7.902410
50000,24,7.974943
50000,24,7.926396
50000,24,7.904274
50000,24,7.920557
50000,25,7.973865
50000,25,7.971119
50000,25,7.973247
50000,25,8.000140
50000,25,7.761845
50000,1,7.504644
50000,1,7.564818
50000,1,7.492306
50000,1,7.561221
50000,1,7.563449
50000,2,7.309561
50000,2,7.418657
50000,2,7.247733
50000,2,7.228289
50000,2,7.217143
50000,3,7.048391
50000,3,7.052966
50000,3,7.035076
50000,3,7.072805
50000,3,7.061149
50000,4,6.919636
50000,4,6.897707
50000,4,6.913571
50000,4,6.886313
50000,4,6.925703
50000,5,6.809529
50000,5,6.805870
50000,5,6.775606
50000,5,6.773683
50000,5,6.809442
50000,6,6.710307
50000,6,6.743996
50000,6,6.716644
50000,6,7.414945
50000,6,7.423388
50000,7,7.383035
50000,7,7.398152
50000,7,6.951902
50000,7,6.711308
50000,7,6.904279
50000,8,6.755050
50000,8,6.733367
50000,8,6.706368
50000,8,6.695650
50000,8,6.733026
50000,9,6.726034
50000,9,6.722396
50000,9,6.756692
50000,9,6.718702
50000,9,6.742568
50000,10,6.763615
50000,10,6.768182
50000,10,6.781550
50000,10,6.832615
50000,10,6.761539
50000,11,6.810366
50000,11,6.794947
50000,11,7.052265
50000,11,7.017297
50000,11,6.991622
50000,12,7.050653
50000,12,7.082717
50000,12,7.066237
50000,12,7.070875
50000,12,7.042082
50000,13,7.139936
50000,13,7.130365
50000,13,7.147759
50000,13,7.150306
50000,13,7.102791
50000,14,7.147826
50000,14,7.150530
50000,14,7.170617
50000,14,7.143198
50000,14,7.175505
50000,15,7.243917
50000,15,7.220953
50000,15,7.219283
50000,15,7.187068
50000,15,7.228841
50000,16,7.272337
50000,16,7.263467
50000,16,7.257981
50000,16,7.254464
50000,16,7.276963
50000,17,7.353853
50000,17,7.124908
50000,17,7.121382
50000,17,7.107215
50000,17,7.076920
50000,18,7.170016
50000,18,7.194813
50000,18,7.164546
50000,18,7.197816
50000,18,7.158905
50000,19,7.539652
50000,19,7.280051
50000,19,7.260745
50000,19,7.271851
50000,19,7.248615
50000,20,7.300036
50000,20,7.360141
50000,20,7.540073
50000,20,7.536452
50000,20,7.525960
50000,21,7.607136
50000,21,7.596755
50000,21,7.580232
50000,21,7.616261
50000,21,7.599069
50000,22,7.684199
50000,22,7.691670
50000,22,7.689471
50000,22,7.664804
50000,22,7.678708
50000,23,7.761309
50000,23,7.729715
50000,23,7.748867
50000,23,7.771431
50000,23,7.864117
50000,24,7.810909
50000,24,7.773199
50000,24,8.171905
50000,24,7.837083
50000,24,7.821396
50000,25,7.891306
50000,25,7.881258
50000,25,7.857713
50000,25,7.889122
50000,25,7.841452
50000,1,7.674023
50000,1,7.538257
50000,1,7.748578
50000,1,7.526145
50000,1,7.586409
50000,2,7.210327
50000,2,7.297275
50000,2,7.358617
50000,2,7.245311
50000,2,7.229589
50000,3,7.048431
50000,3,7.058665
50000,3,7.063265
50000,3,7.086760
50000,3,7.061875
50000,4,6.931903
50000,4,6.912699
50000,4,6.933447
50000,4,6.937965
50000,4,6.928201
50000,5,7.077702
50000,5,7.039456
50000,5,7.040786
50000,5,7.040864
50000,5,7.028493
50000,6,6.936212
50000,6,6.963464
50000,6,6.948593
50000,6,6.961355
50000,6,6.948303
50000,7,6.952066
50000,7,6.928298
50000,7,6.946564
50000,7,6.912378
50000,7,6.928656
50000,8,6.910417
50000,8,6.938547
50000,8,6.918177
50000,8,6.950331
50000,8,6.922695
50000,9,6.971242
50000,9,6.946517
50000,9,7.006241
50000,9,6.977552
50000,9,6.965181
50000,10,7.021845
50000,10,7.022875
50000,10,6.997416
50000,10,6.792478
50000,10,6.783334
50000,11,6.836691
50000,11,6.867698
50000,11,6.824950
50000,11,6.836010
50000,11,6.806423
50000,12,6.839774
50000,12,6.844612
50000,12,6.891114
50000,12,6.867577
50000,12,6.896677
50000,13,6.886499
50000,13,6.932132
50000,13,6.937352
50000,13,6.914934
50000,13,6.909522
50000,14,6.969675
50000,14,6.977567
50000,14,7.004159
50000,14,7.006086
50000,14,7.179169
50000,15,7.259579
50000,15,7.259246
50000,15,7.238165
50000,15,7.265464
50000,15,7.258045
50000,16,7.313611
50000,16,7.340432
50000,16,7.309759
50000,16,7.324441
50000,16,7.304212
50000,17,7.409516
50000,17,7.325098
50000,17,7.368823
50000,17,7.354571
50000,17,7.332141
50000,18,7.419127
50000,18,7.449041
50000,18,7.443749
50000,18,7.442074
50000,18,7.445721
50000,19,7.506553
50000,19,7.496729
50000,19,7.488238
50000,19,7.497592
50000,19,7.494661
50000,20,7.524642
50000,20,7.543336
50000,20,7.542644
50000,20,7.542759
50000,20,7.557371
50000,21,7.622959
50000,21,7.602162
50000,21,7.651072
50000,21,7.669067
50000,21,7.606481
50000,22,7.709299
50000,22,7.724600
50000,22,7.685352
50000,22,7.738908
50000,22,7.716398
50000,23,7.782011
50000,23,7.781559
50000,23,7.824150
50000,23,7.780284
50000,23,7.799085
50000,24,7.880771
50000,24,7.885426
50000,24,7.857613
50000,24,7.768082
50000,24,7.631977
50000,25,7.671221
50000,25,7.704995
50000,25,7.646996
50000,25,7.692242
50000,25,7.678646
50000,1,7.593607
50000,1,7.686181
50000,1,7.586333
50000,1,7.607169
50000,1,7.575929
50000,2,7.361655
50000,2,7.305849
50000,2,7.355727
50000,2,7.294345
50000,2,7.548911
50000,3,7.354608
50000,3,7.331653
50000,3,7.317785
50000,3,7.355383
50000,3,7.352675
50000,4,7.209669
50000,4,7.197998
50000,4,7.222629
50000,4,7.183722
50000,4,7.216785
50000,5,7.087031
50000,5,7.127053
50000,5,7.094058
50000,5,7.096697
50000,5,7.111844
50000,6,7.018450
50000,6,7.034394
50000,6,7.002240
50000,6,7.019384
50000,6,7.029325
50000,7,7.009874
50000,7,6.997373
50000,7,7.050480
50000,7,6.978632
50000,7,6.980649
50000,8,6.997494
50000,8,7.733117
50000,8,7.777252
50000,8,7.755863
50000,8,7.753267
50000,9,7.356410
50000,9,6.801888
50000,9,6.808682
50000,9,6.783048
50000,9,6.801223
50000,10,6.864631
50000,10,6.836276
50000,10,6.838594
50000,10,6.859233
50000,10,6.862386
50000,11,6.874080
50000,11,6.863566
50000,11,6.871218
50000,11,6.903048
50000,11,6.883321
50000,12,6.933089
50000,12,6.942454
50000,12,6.918270
50000,12,6.916738
50000,12,6.939606
50000,13,6.998332
50000,13,6.936661
50000,13,6.951562
50000,13,7.001856
50000,13,6.969790
50000,14,7.017667
50000,14,7.032536
50000,14,6.990472
50000,14,7.032701
50000,14,7.025773
50000,15,7.070400
50000,15,7.074773
50000,15,7.088701
50000,15,7.082602
50000,15,7.096310
50000,16,7.115187
50000,16,7.136724
50000,16,7.099728
50000,16,7.142728
50000,16,7.193300
50000,17,7.188390
50000,17,7.212048
50000,17,7.145144
50000,17,7.199735
50000,17,7.143184
50000,18,7.265836
50000,18,7.272478
50000,18,7.257418
50000,18,7.261631
50000,18,7.243433
50000,19,7.341224
50000,19,7.570064
50000,19,7.563621
50000,19,7.570313
50000,19,7.546425
50000,20,7.596950
50000,20,7.624842
50000,20,7.637507
50000,20,7.607726
50000,20,7.654422
50000,21,7.695034
50000,21,7.709132
50000,21,7.723657
50000,21,7.709560
50000,21,7.744074
50000,22,7.771889
50000,22,7.785496
50000,22,7.772422
50000,22,7.765746
50000,22,7.771690
50000,23,7.836691
50000,23,7.833728
50000,23,7.832256
50000,23,7.822236
50000,23,7.842755
50000,24,7.910672
50000,24,7.884042
50000,24,7.892019
50000,24,7.912838
50000,24,7.866645
50000,25,7.972380
50000,25,7.957985
50000,25,7.957110
50000,25,7.926433
50000,25,7.729188
50000,1,7.505946
50000,1,7.460292
50000,1,7.527445
50000,1,7.473211
50000,1,7.489945
50000,2,7.185549
50000,2,7.193762
50000,2,7.213539
50000,2,7.157119
50000,2,7.180042
50000,3,7.034104
50000,3,7.000430
50000,3,6.999772
50000,3,6.984531
50000,3,7.033016
50000,4,6.868624
50000,4,6.912093
50000,4,6.959702
50000,4,6.901246
50000,4,6.862409
50000,5,6.749964
50000,5,6.779152
50000,5,6.754847
50000,5,6.754046
50000,5,6.737837
50000,6,6.704524
50000,6,6.711228
50000,6,6.701970
50000,6,6.706266
50000,6,6.680552
50000,7,6.682819
50000,7,6.651636
50000,7,6.666093
50000,7,6.689151
50000,7,6.665482
50000,8,6.642743
50000,8,6.663467
50000,8,6.664885
50000,8,6.908918
50000,8,6.907168
50000,9,6.918043
50000,9,6.937769
50000,9,6.942546
50000,9,6.934088
50000,9,6.908798
50000,10,7.038464
50000,10,6.921868
50000,10,6.990544
50000,10,6.961028
50000,10,6.954499
50000,11,6.999813
50000,11,7.040070
50000,11,6.987391
50000,11,6.980685
50000,11,6.973811
50000,12,7.048280
50000,12,7.042732
50000,12,7.048723
50000,12,7.058456
50000,12,6.992120
50000,13,7.096640
50000,13,7.067357
50000,13,7.073674
50000,13,7.089786
50000,13,7.056783
50000,14,7.117169
50000,14,7.120345
50000,14,7.139514
50000,14,7.133705
50000,14,7.167680
50000,15,7.191064
50000,15,7.216100
50000,15,7.206476
50000,15,7.225651
50000,15,7.172325
50000,16,7.269981
50000,16,7.220970
50000,16,7.243928
50000,16,7.268261
50000,16,7.031076
50000,17,7.122744
50000,17,7.077973
50000,17,7.084554
50000,17,7.076728
50000,17,7.076062
50000,18,7.178014
50000,18,7.146930
50000,18,7.147667
50000,18,7.195419
50000,18,7.123422
50000,19,7.218943
50000,19,7.202196
50000,19,7.196908
50000,19,7.208125
50000,19,7.292471
50000,20,7.305606
50000,20,7.290321
50000,20,7.277705
50000,20,7.309569
50000,20,7.318494
50000,21,7.446765
50000,21,7.626747
50000,21,7.647863
50000,21,7.591106
50000,21,7.590994
50000,22,7.640798
50000,22,7.634145
50000,22,7.715150
50000,22,7.666421
50000,22,7.699164
50000,23,7.742523
50000,23,7.734676
50000,23,7.742613
50000,23,7.708052
50000,23,7.756240
50000,24,7.779589
50000,24,7.837437
50000,24,7.800357
50000,24,7.789091
50000,24,7.828758
50000,25,7.863567
50000,25,7.798270
50000,25,7.626173
50000,25,7.609409
50000,25,7.677455
50000,1,7.558604
50000,1,7.491210
50000,1,7.706159
50000,1,7.486352
50000,1,7.422462
50000,2,7.166364
50000,2,7.147957
50000,2,7.142384
50000,2,7.124245
50000,2,7.159079
50000,3,6.977242
50000,3,6.963660
50000,3,6.967018
50000,3,6.950031
50000,3,7.200335
50000,4,7.049777
50000,4,7.033570
50000,4,7.040705
50000,4,7.031562
50000,4,7.041382
50000,5,6.945314
50000,5,6.964489
50000,5,6.918898
50000,5,6.929930
50000,5,6.938626
50000,6,6.836982
50000,6,6.841317
50000,6,6.878663
50000,6,6.874706
50000,6,6.862006
50000,7,7.079374
50000,7,6.851007
50000,7,6.820704
50000,7,6.857813
50000,7,6.844389
50000,8,6.842873
50000,8,6.822650
50000,8,6.842872
50000,8,6.879027
50000,8,6.659118
50000,9,6.657480
50000,9,6.642464
50000,9,6.684155
50000,9,6.689529
50000,9,6.671941
50000,10,6.702608
50000,10,6.690605
50000,10,6.686272
50000,10,6.699584
50000,10,6.709436
50000,11,6.727813
50000,11,6.754989
50000,11,6.746781
50000,11,6.747504
50000,11,6.732902
50000,12,6.804261
50000,12,6.796482
50000,12,6.795138
50000,12,6.832671
50000,12,7.081540
50000,13,7.028632
50000,13,7.060225
50000,13,7.049753
50000,13,7.069192
50000,13,7.063279
50000,14,7.085456
50000,14,7.071666
50000,14,7.059091
50000,14,7.073262
50000,14,7.097760
50000,15,7.158120
50000,15,7.176688
50000,15,7.174557
50000,15,7.165202
50000,15,7.135237
50000,16,7.207231
50000,16,7.218948
50000,16,7.238452
50000,16,7.205919
50000,16,7.232542
50000,17,7.278380
50000,17,7.299715
50000,17,7.278239
50000,17,7.259803
50000,17,7.288813
50000,18,7.351636
50000,18,7.630196
50000,18,7.360034
50000,18,7.325652
50000,18,7.347716
50000,19,7.294474
50000,19,7.202454
50000,19,7.178959
50000,19,7.188455
50000,19,7.196939
50000,20,7.266131
50000,20,7.254402
50000,20,7.277007
50000,20,7.964771
50000,20,7.962377
50000,21,8.299646
50000,21,7.459794
50000,21,7.315142
50000,21,7.317035
50000,21,7.333439
50000,22,7.381296
50000,22,7.426084
50000,22,7.358260
50000,22,7.377999
50000,22,7.379922
50000,23,7.442785
50000,23,7.459917
50000,23,7.458215
50000,23,7.597858
50000,23,7.498483
50000,24,7.501212
50000,24,7.534161
50000,24,7.497948
50000,24,7.520696
50000,24,7.513198
50000,25,7.561480
50000,25,7.579637
50000,25,7.581921
50000,25,7.600000
50000,25,7.596929
50000,1,7.562250
50000,1,7.513220
50000,1,7.537414
50000,1,7.592622
50000,1,7.562137
50000,2,7.221749
50000,2,7.223854
50000,2,7.204463
50000,2,7.209758
50000,2,7.252272
50000,3,7.102649
50000,3,7.032812
50000,3,7.080542
50000,3,7.152748
50000,3,7.079832
50000,4,7.098989
50000,4,7.453757
50000,4,7.182105
50000,4,7.166092
50000,4,7.122744
50000,5,7.008768
50000,5,7.021983
50000,5,7.038714
50000,5,7.015719
50000,5,7.055600
50000,6,6.962290
50000,6,6.985287
50000,6,6.978579
50000,6,6.951609
50000,6,6.943192
50000,7,6.942664
50000,7,6.914556
50000,7,6.965408
50000,7,6.904496
50000,7,6.926108
50000,8,6.952138
50000,8,6.897301
50000,8,6.950918
50000,8,6.927170
50000,8,7.484721
50000,9,7.782671
50000,9,7.718736
50000,9,7.714703
50000,9,7.841114
50000,9,7.520507
50000,10,6.772160
50000,10,6.804005
50000,10,6.761824
50000,10,6.827238
50000,10,6.801482
50000,11,6.820852
50000,11,6.868156
50000,11,6.811968
50000,11,6.797717
50000,11,6.804760
50000,12,6.863612
50000,12,6.843721
50000,12,6.828851
50000,12,6.844729
50000,12,6.856732
50000,13,6.895714
50000,13,6.901864
50000,13,6.879415
50000,13,6.894821
50000,13,6.897161
50000,14,6.940731
50000,14,6.933090
50000,14,6.959168
50000,14,6.929586
50000,14,6.982515
50000,15,7.003069
50000,15,7.021122
50000,15,7.029754
50000,15,7.016653
50000,15,6.990309
50000,16,7.061236
50000,16,7.086390
50000,16,7.053860
50000,16,7.034564
50000,16,7.050565
50000,17,7.100562
50000,17,7.135235
50000,17,7.150749
50000,17,7.141081
50000,17,7.103936
50000,18,7.196022
50000,18,7.164224
50000,18,7.167378
50000,18,7.170749
50000,18,7.186204
50000,19,7.278589
50000,19,7.254415
50000,19,7.239771
50000,19,7.300874
50000,19,7.259533
50000,20,7.336185
50000,20,7.331420
50000,20,7.336687
50000,20,7.346908
50000,20,7.357247
50000,21,7.673867
50000,21,7.676235
50000,21,7.604744
50000,21,7.620145
50000,21,7.633578
50000,22,7.693585
50000,22,7.683108
50000,22,7.669645
50000,22,7.734890
50000,22,7.673944
50000,23,7.776651
50000,23,7.798193
50000,23,7.794605
50000,23,7.759686
50000,23,7.759203
50000,24,7.838852
50000,24,7.850758
50000,24,7.851498
50000,24,7.878051
50000,24,7.844678
50000,25,7.882921
50000,25,7.909586
50000,25,7.927425
50000,25,7.908383
50000,25,7.923609
50000,1,7.875329
50000,1,7.841872
50000,1,7.614544
50000,1,7.591874
50000,1,7.599598
50000,2,7.258706
50000,2,7.334031
50000,2,7.296318
50000,2,7.296960
50000,2,7.254395
50000,3,7.106520
50000,3,7.106093
50000,3,7.077918
50000,3,7.142906
50000,3,7.113781
50000,4,6.998151
50000,4,7.003364
50000,4,6.981965
50000,4,6.983526
50000,4,6.993175
50000,5,6.846797
50000,5,6.855298
50000,5,6.884130
50000,5,6.866597
50000,5,6.875288
50000,6,6.802630
50000,6,6.801625
50000,6,6.801907
50000,6,6.790487
50000,6,7.003469
50000,7,7.013660
50000,7,7.010073
50000,7,6.989102
50000,7,6.973679
50000,7,7.011251
50000,8,7.000501
50000,8,7.029827
50000,8,6.967622
50000,8,7.019382
50000,8,6.999464
50000,9,7.058182
50000,9,7.059832
50000,9,7.065136
50000,9,7.048577
50000,9,7.059388
50000,10,7.056709
50000,10,7.049874
50000,10,7.042129
50000,10,7.063276
50000,10,7.051359
50000,11,7.223538
50000,11,7.154454
50000,11,7.090615
50000,11,7.117245
50000,11,7.114110
50000,12,7.127454
50000,12,7.144360
50000,12,6.943841
50000,12,6.937055
50000,12,6.949194
50000,13,7.004502
50000,13,6.977273
50000,13,7.005696
50000,13,6.951229
50000,13,7.002538
50000,14,7.015933
50000,14,7.032703
50000,14,7.034686
50000,14,7.036678
50000,14,7.683295
50000,15,7.809351
50000,15,7.818596
50000,15,7.355407
50000,15,7.073194
50000,15,7.063432
50000,16,7.140308
50000,16,7.307112
50000,16,7.185665
50000,16,7.121330
50000,16,7.160600
50000,17,7.197995
50000,17,7.206052
50000,17,7.219842
50000,17,7.182240
50000,17,7.236033
50000,18,7.267176
50000,18,7.280519
50000,18,7.286413
50000,18,7.267127
50000,18,7.304604
50000,19,7.301770
50000,19,7.300870
50000,19,7.306390
50000,19,7.303520
50000,19,7.335644
50000,20,7.673383
50000,20,7.649912
50000,20,7.604096
50000,20,7.609438
50000,20,7.613934
50000,21,7.677326
50000,21,7.698076
50000,21,7.676735
50000,21,7.671675
50000,21,7.730524
50000,22,7.727776
50000,22,7.743082
50000,22,7.764138
50000,22,7.772108
50000,22,7.755510
50000,23,7.843610
50000,23,7.859429
50000,23,7.869215
50000,23,7.870578
50000,23,7.815282
50000,24,7.925334
50000,24,7.912465
50000,24,7.914717
50000,24,7.908909
50000,24,7.737699
50000,25,7.756853
50000,25,7.732053
50000,25,7.736580
50000,25,7.760588
50000,25,7.734128
50000,1,7.509122
50000,1,7.530179
50000,1,7.559288
50000,1,7.571185
50000,1,7.559779
50000,2,7.250935
50000,2,7.230178
50000,2,7.205680
50000,2,7.221186
50000,2,7.203806
50000,3,7.067716
50000,3,7.020599
50000,3,7.242596
50000,3,7.243758
50000,3,7.254039
50000,4,7.150794
50000,4,7.156811
50000,4,7.135587
50000,4,7.134919
50000,4,7.148905
50000,5,7.015615
50000,5,7.005689
50000,5,7.048357
50000,5,7.002106
50000,5,7.004172
50000,6,6.954174
50000,6,6.971153
50000,6,6.973562
50000,6,6.912436
50000,6,6.926831
50000,7,6.920487
50000,7,6.912198
50000,7,6.901242
50000,7,7.297323
50000,7,6.925735
50000,8,6.912399
50000,8,6.881251
50000,8,6.903603
50000,8,6.704724
50000,8,6.719702
50000,9,6.732176
50000,9,6.748169
50000,9,6.751449
50000,9,6.720180
50000,9,6.727315
50000,10,6.765084
50000,10,6.762763
50000,10,6.785631
50000,10,6.743736
50000,10,6.801615
50000,11,6.861792
50000,11,6.792971
50000,11,6.780547
50000,11,6.812893
50000,11,6.816392
50000,12,6.850562
50000,12,6.853450
50000,12,6.831049
50000,12,6.806384
50000,12,7.038096
50000,13,7.105236
50000,13,7.168412
50000,13,7.149063
50000,13,7.101886
50000,13,7.142084
50000,14,7.204218
50000,14,7.168005
50000,14,7.165686
50000,14,7.214136
50000,14,7.164078
50000,15,7.223215
50000,15,7.233980
50000,15,7.191427
50000,15,7.216298
50000,15,7.218062
50000,16,7.308809
50000,16,7.300851
50000,16,7.272026
50000,16,7.288183
50000,16,7.282739
50000,17,7.353496
50000,17,7.309464
50000,17,7.334024
50000,17,7.351090
50000,17,7.325673
50000,18,7.404493
50000,18,7.169597
50000,18,7.184091
50000,18,7.187071
50000,18,7.572669
