algo,serie,set_type,taille,temps
quickRandomSeuil,testset_5000_1,1,5000,0.553987
quickRandomSeuil,testset_5000_1,1,5000,0.551292
quickRandomSeuil,testset_5000_1,1,5000,0.551717
quickRandomSeuil,testset_5000_1,1,5000,0.552119
quickRandomSeuil,testset_5000_1,1,5000,0.553397
quickRandomSeuil,testset_5000_1,1,5000,0.557354
quickRandomSeuil,testset_5000_1,1,5000,0.552094
quickRandomSeuil,testset_5000_1,1,5000,0.554123
quickRandomSeuil,testset_5000_1,1,5000,0.567784
quickRandomSeuil,testset_5000_1,1,5000,0.553465
quickRandomSeuil,testset_5000_1,1,5000,0.567396
quickRandomSeuil,testset_5000_1,1,5000,0.555161
quickRandomSeuil,testset_5000_1,1,5000,0.560070
quickRandomSeuil,testset_5000_1,1,5000,0.553361
quickRandomSeuil,testset_5000_1,1,5000,0.553886
quickRandomSeuil,testset_5000_1,1,5000,0.556946
quickRandomSeuil,testset_5000_1,1,5000,0.554798
quickRandomSeuil,testset_5000_1,1,5000,0.554388
quickRandomSeuil,testset_5000_1,1,5000,0.556234
quickRandomSeuil,testset_5000_1,1,5000,0.557538
quickRandomSeuil,testset_5000_1,1,5000,0.558072
quickRandomSeuil,testset_5000_1,1,5000,0.556487
quickRandomSeuil,testset_5000_1,1,5000,0.556242
quickRandomSeuil,testset_5000_1,1,5000,0.555754
quickRandomSeuil,testset_5000_2,2,5000,0.564746
quickRandomSeuil,testset_5000_2,2,5000,0.564914
quickRandomSeuil,testset_5000_2,2,5000,0.579381
quickRandomSeuil,testset_5000_2,2,5000,0.562975
quickRandomSeuil,testset_5000_2,2,5000,0.571659
quickRandomSeuil,testset_5000_2,2,5000,0.568008
quickRandomSeuil,testset_5000_2,2,5000,0.570864
quickRandomSeuil,testset_5000_2,2,5000,0.568190
quickRandomSeuil,testset_5000_2,2,5000,0.567177
quickRandomSeuil,testset_5000_2,2,5000,0.568230
quickRandomSeuil,testset_5000_2,2,5000,0.572965
quickRandomSeuil,testset_5000_2,2,5000,0.566766
quickRandomSeuil,testset_5000_2,2,5000,0.565405
quickRandomSeuil,testset_5000_2,2,5000,0.566343
quickRandomSeuil,testset_5000_2,2,5000,0.568422
quickRandomSeuil,testset_5000_2,2,5000,0.584798
quickRandomSeuil,testset_5000_2,2,5000,0.566874
quickRandomSeuil,testset_5000_2,2,5000,0.589433
quickRandomSeuil,testset_5000_2,2,5000,0.567376
quickRandomSeuil,testset_5000_2,2,5000,0.582796
quickRandomSeuil,testset_5000_2,2,5000,0.569490
quickRandomSeuil,testset_5000_2,2,5000,0.570244
quickRandomSeuil,testset_5000_2,2,5000,0.570134
quickRandomSeuil,testset_5000_2,2,5000,0.591990
quickRandomSeuil,testset_5000_2,2,5000,0.569740
quickRandomSeuil,testset_5000_2,2,5000,0.600753
quickRandomSeuil,testset_5000_2,2,5000,0.570115
quickRandomSeuil,testset_5000_2,2,5000,0.585059
quickRandomSeuil,testset_5000_2,2,5000,0.569870
quickRandomSeuil,testset_5000_2,2,5000,0.570077
quickRandomSeuil,testset_5000_2,2,5000,0.635727
quickRandomSeuil,testset_5000_2,2,5000,0.634834
quickRandomSeuil,testset_5000_2,2,5000,0.645512
quickRandomSeuil,testset_5000_2,2,5000,0.635576
quickRandomSeuil,testset_5000_2,2,5000,0.634330
quickRandomSeuil,testset_5000_2,2,5000,0.648946
quickRandomSeuil,testset_5000_2,2,5000,0.635362
quickRandomSeuil,testset_5000_2,2,5000,0.636550
quickRandomSeuil,testset_5000_2,2,5000,0.665172
quickRandomSeuil,testset_5000_2,2,5000,0.636677
quickRandomSeuil,testset_5000_2,2,5000,0.622778
quickRandomSeuil,testset_5000_2,2,5000,0.631038
quickRandomSeuil,testset_5000_2,2,5000,0.622737
quickRandomSeuil,testset_5000_2,2,5000,0.623629
quickRandomSeuil,testset_5000_2,2,5000,0.636561
quickRandomSeuil,testset_5000_2,2,5000,0.624673
quickRandomSeuil,testset_5000_2,2,5000,0.622951
quickRandomSeuil,testset_5000_2,2,5000,0.632350
quickRandomSeuil,testset_5000_2,2,5000,0.622284
quickRandomSeuil,testset_5000_2,2,5000,0.625800
quickRandomSeuil,testset_5000_2,2,5000,0.618331
quickRandomSeuil,testset_5000_2,2,5000,0.625906
quickRandomSeuil,testset_5000_2,2,5000,0.620967
quickRandomSeuil,testset_5000_2,2,5000,0.630007
quickRandomSeuil,testset_5000_2,2,5000,0.620104
quickRandomSeuil,testset_5000_2,2,5000,0.623548
quickRandomSeuil,testset_5000_2,2,5000,0.634798
quickRandomSeuil,testset_5000_2,2,5000,0.621774
quickRandomSeuil,testset_5000_2,2,5000,0.630156
quickRandomSeuil,testset_5000_2,2,5000,0.641214
quickRandomSeuil,testset_5000_2,2,5000,0.621291
quickRandomSeuil,testset_5000_2,2,5000,0.620106
quickRandomSeuil,testset_5000_2,2,5000,0.619758
quickRandomSeuil,testset_5000_2,2,5000,0.620391
quickRandomSeuil,testset_5000_2,2,5000,0.619811
quickRandomSeuil,testset_5000_2,2,5000,0.630365
quickRandomSeuil,testset_5000_2,2,5000,0.620757
quickRandomSeuil,testset_5000_2,2,5000,0.620013
quickRandomSeuil,testset_5000_2,2,5000,0.640726
quickRandomSeuil,testset_5000_2,2,5000,0.618417
quickRandomSeuil,testset_5000_2,2,5000,0.614105
quickRandomSeuil,testset_5000_2,2,5000,0.615674
quickRandomSeuil,testset_5000_2,2,5000,0.618809
quickRandomSeuil,testset_5000_2,2,5000,0.616034
quickRandomSeuil,testset_5000_2,2,5000,0.620975
quickRandomSeuil,testset_5000_2,2,5000,0.619053
quickRandomSeuil,testset_5000_2,2,5000,0.620204
quickRandomSeuil,testset_5000_2,2,5000,0.629939
quickRandomSeuil,testset_5000_2,2,5000,0.616593
quickRandomSeuil,testset_5000_2,2,5000,0.617291
quickRandomSeuil,testset_5000_2,2,5000,0.629236
quickRandomSeuil,testset_5000_2,2,5000,0.640360
quickRandomSeuil,testset_5000_2,2,5000,0.627184
quickRandomSeuil,testset_5000_2,2,5000,0.640978
quickRandomSeuil,testset_5000_2,2,5000,0.630182
quickRandomSeuil,testset_5000_2,2,5000,0.630228
quickRandomSeuil,testset_5000_2,2,5000,0.645257
quickRandomSeuil,testset_5000_2,2,5000,0.630141
quickRandomSeuil,testset_5000_2,2,5000,0.632301
quickRandomSeuil,testset_5000_2,2,5000,0.658123
quickRandomSeuil,testset_5000_2,2,5000,0.629281
quickRandomSeuil,testset_5000_2,2,5000,0.625952
quickRandomSeuil,testset_5000_2,2,5000,0.712382
quickRandomSeuil,testset_5000_2,2,5000,0.698298
quickRandomSeuil,testset_5000_2,2,5000,0.698159
quickRandomSeuil,testset_5000_2,2,5000,0.697026
quickRandomSeuil,testset_5000_2,2,5000,0.786853
quickRandomSeuil,testset_5000_2,2,5000,0.911531
quickRandomSeuil,testset_5000_2,2,5000,0.907010
quickRandomSeuil,testset_5000_2,2,5000,0.906412
quickRandomSeuil,testset_5000_3,3,5000,0.620089
quickRandomSeuil,testset_5000_3,3,5000,0.623446
quickRandomSeuil,testset_5000_3,3,5000,0.661199
quickRandomSeuil,testset_5000_3,3,5000,0.620971
quickRandomSeuil,testset_5000_3,3,5000,0.617609
quickRandomSeuil,testset_5000_3,3,5000,0.639615
quickRandomSeuil,testset_5000_3,3,5000,0.620710
quickRandomSeuil,testset_5000_3,3,5000,0.618752
quickRandomSeuil,testset_5000_3,3,5000,0.618769
quickRandomSeuil,testset_5000_3,3,5000,0.752066
quickRandomSeuil,testset_5000_3,3,5000,0.733879
quickRandomSeuil,testset_5000_3,3,5000,0.715963
quickRandomSeuil,testset_5000_3,3,5000,0.715450
quickRandomSeuil,testset_5000_3,3,5000,0.736887
quickRandomSeuil,testset_5000_3,3,5000,0.713057
quickRandomSeuil,testset_5000_3,3,5000,0.714820
quickRandomSeuil,testset_5000_3,3,5000,0.738097
quickRandomSeuil,testset_5000_3,3,5000,0.715911
quickRandomSeuil,testset_5000_3,3,5000,0.716437
quickRandomSeuil,testset_5000_3,3,5000,0.717121
quickRandomSeuil,testset_5000_3,3,5000,0.762003
quickRandomSeuil,testset_5000_3,3,5000,0.737546
quickRandomSeuil,testset_5000_3,3,5000,0.732853
quickRandomSeuil,testset_5000_3,3,5000,0.734934
quickRandomSeuil,testset_5000_3,3,5000,0.734718
quickRandomSeuil,testset_5000_3,3,5000,0.738733
quickRandomSeuil,testset_5000_3,3,5000,0.739542
quickRandomSeuil,testset_5000_3,3,5000,0.743562
quickRandomSeuil,testset_5000_3,3,5000,0.736861
quickRandomSeuil,testset_5000_3,3,5000,0.733732
quickRandomSeuil,testset_5000_3,3,5000,0.727688
quickRandomSeuil,testset_5000_3,3,5000,0.730226
quickRandomSeuil,testset_5000_3,3,5000,0.724890
quickRandomSeuil,testset_5000_3,3,5000,0.729426
quickRandomSeuil,testset_5000_3,3,5000,0.742980
quickRandomSeuil,testset_5000_3,3,5000,0.724889
quickRandomSeuil,testset_5000_3,3,5000,0.727330
quickRandomSeuil,testset_5000_3,3,5000,0.749240
quickRandomSeuil,testset_5000_3,3,5000,0.786157
quickRandomSeuil,testset_5000_3,3,5000,0.773038
quickRandomSeuil,testset_5000_3,3,5000,0.817495
quickRandomSeuil,testset_5000_3,3,5000,0.818291
quickRandomSeuil,testset_5000_3,3,5000,0.821483
quickRandomSeuil,testset_5000_3,3,5000,0.824708
quickRandomSeuil,testset_5000_3,3,5000,0.821875
quickRandomSeuil,testset_5000_3,3,5000,0.839252
quickRandomSeuil,testset_5000_3,3,5000,0.832219
quickRandomSeuil,testset_5000_3,3,5000,0.819012
quickRandomSeuil,testset_5000_3,3,5000,0.817473
quickRandomSeuil,testset_5000_3,3,5000,0.820486
quickRandomSeuil,testset_5000_3,3,5000,0.773551
quickRandomSeuil,testset_5000_3,3,5000,0.769176
quickRandomSeuil,testset_5000_3,3,5000,0.770175
quickRandomSeuil,testset_5000_3,3,5000,0.773681
quickRandomSeuil,testset_5000_3,3,5000,0.768020
quickRandomSeuil,testset_5000_3,3,5000,0.782263
quickRandomSeuil,testset_5000_3,3,5000,0.800196
quickRandomSeuil,testset_5000_3,3,5000,0.765701
quickRandomSeuil,testset_5000_3,3,5000,0.770476
quickRandomSeuil,testset_5000_3,3,5000,0.771631
quickRandomSeuil,testset_5000_3,3,5000,0.790975
quickRandomSeuil,testset_5000_3,3,5000,0.788656
quickRandomSeuil,testset_5000_3,3,5000,0.790361
quickRandomSeuil,testset_5000_3,3,5000,0.790222
quickRandomSeuil,testset_5000_3,3,5000,0.824549
quickRandomSeuil,testset_5000_3,3,5000,0.801435
quickRandomSeuil,testset_5000_3,3,5000,0.792696
quickRandomSeuil,testset_5000_3,3,5000,0.785083
quickRandomSeuil,testset_5000_3,3,5000,0.791359
quickRandomSeuil,testset_5000_3,3,5000,0.789948
quickRandomSeuil,testset_5000_3,3,5000,0.772233
quickRandomSeuil,testset_5000_3,3,5000,0.772610
quickRandomSeuil,testset_5000_3,3,5000,0.777861
quickRandomSeuil,testset_5000_3,3,5000,0.804420
quickRandomSeuil,testset_5000_3,3,5000,0.800593
quickRandomSeuil,testset_5000_3,3,5000,0.772694
quickRandomSeuil,testset_5000_3,3,5000,0.772716
quickRandomSeuil,testset_5000_3,3,5000,0.774776
quickRandomSeuil,testset_5000_3,3,5000,0.785029
quickRandomSeuil,testset_5000_3,3,5000,0.792787
quickRandomSeuil,testset_5000_3,3,5000,0.799501
quickRandomSeuil,testset_5000_3,3,5000,0.798955
quickRandomSeuil,testset_5000_3,3,5000,0.818863
quickRandomSeuil,testset_5000_3,3,5000,0.795679
quickRandomSeuil,testset_5000_3,3,5000,0.794582
quickRandomSeuil,testset_5000_3,3,5000,0.796388
quickRandomSeuil,testset_5000_3,3,5000,0.798747
quickRandomSeuil,testset_5000_3,3,5000,0.793461
quickRandomSeuil,testset_5000_3,3,5000,0.815769
quickRandomSeuil,testset_5000_3,3,5000,0.823519
quickRandomSeuil,testset_5000_3,3,5000,0.775755
quickRandomSeuil,testset_5000_3,3,5000,0.791940
quickRandomSeuil,testset_5000_3,3,5000,0.772768
quickRandomSeuil,testset_5000_3,3,5000,0.777963
quickRandomSeuil,testset_5000_3,3,5000,0.787953
quickRandomSeuil,testset_5000_3,3,5000,0.774933
quickRandomSeuil,testset_5000_3,3,5000,0.774891
quickRandomSeuil,testset_5000_3,3,5000,0.805469
quickRandomSeuil,testset_5000_3,3,5000,0.797611
quickRandomSeuil,testset_5000_3,3,5000,0.775269
